match_id,match_date_utc,competition_name,competition_type,competition_stage,home_team_id,home_team_code,home_team_name,home_team_name_en,away_team_id,away_team_code,away_team_name,away_team_name_en,home_score_ft,away_score_ft,result_90m,result_final,venue,city,country,neutral_flag,source,source_match_id
20170125-egy-gha-african-cup-of-nations,2017-01-25T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,egy,EGY,埃及,Egypt,gha,GHA,加纳,Ghana,1,0,home,home,Port-Gentil,Port-Gentil,Gabon,1,martj42/international_results,2017-01-25__egypt__ghana
20170126-bra-col-friendly,2017-01-26T00:00:00Z,Friendly,friendly,Friendly,bra,BRA,巴西,Brazil,col,COL,哥伦比亚,Colombia,1,0,home,home,Rio de Janeiro,Rio de Janeiro,Brazil,0,martj42/international_results,2017-01-26__brazil__colombia
20170129-cod-gha-african-cup-of-nations,2017-01-29T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,cod,COD,刚果（金）,DR Congo,gha,GHA,加纳,Ghana,1,2,away,away,Oyem,Oyem,Gabon,1,martj42/international_results,2017-01-29__dr congo__ghana
20170129-egy-mar-african-cup-of-nations,2017-01-29T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,egy,EGY,埃及,Egypt,mar,MAR,摩洛哥,Morocco,1,0,home,home,Port-Gentil,Port-Gentil,Gabon,1,martj42/international_results,2017-01-29__egypt__morocco
20170318-irn-irq-friendly,2017-03-18T00:00:00Z,Friendly,friendly,Friendly,irn,IRN,伊朗,IR Iran,irq,IRQ,伊拉克,Iraq,0,1,away,away,Tehran,Tehran,Iran,0,martj42/international_results,2017-03-18__iran__iraq
20170322-ger-eng-friendly,2017-03-22T00:00:00Z,Friendly,friendly,Friendly,ger,GER,德国,Germany,eng,ENG,英格兰,England,1,0,home,home,Dortmund,Dortmund,Germany,0,martj42/international_results,2017-03-22__germany__england
20170322-sco-can-friendly,2017-03-22T00:00:00Z,Friendly,friendly,Friendly,sco,SCO,苏格兰,Scotland,can,CAN,加拿大,Canada,1,1,draw,draw,Edinburgh,Edinburgh,Scotland,0,martj42/international_results,2017-03-22__scotland__canada
20170323-irq-aus-fifa-world-cup-qualification,2017-03-23T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,irq,IRQ,伊拉克,Iraq,aus,AUS,澳大利亚,Australia,1,1,draw,draw,Tehran,Tehran,Iran,1,martj42/international_results,2017-03-23__iraq__australia
20170323-par-ecu-fifa-world-cup-qualification,2017-03-23T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,par,PAR,巴拉圭,Paraguay,ecu,ECU,厄瓜多尔,Ecuador,2,1,home,home,Asunción,Asunción,Paraguay,0,martj42/international_results,2017-03-23__paraguay__ecuador
20170323-qat-irn-fifa-world-cup-qualification,2017-03-23T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,qat,QAT,卡塔尔,Qatar,irn,IRN,伊朗,IR Iran,0,1,away,away,Doha,Doha,Qatar,0,martj42/international_results,2017-03-23__qatar__iran
20170323-uru-bra-fifa-world-cup-qualification,2017-03-23T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,uru,URU,乌拉圭,Uruguay,bra,BRA,巴西,Brazil,1,4,away,away,Montevideo,Montevideo,Uruguay,0,martj42/international_results,2017-03-23__uruguay__brazil
20170327-civ-sen-friendly,2017-03-27T00:00:00Z,Friendly,friendly,Friendly,civ,CIV,科特迪瓦,Cote d'Ivoire,sen,SEN,塞内加尔,Senegal,1,1,draw,draw,Paris,Paris,France,1,martj42/international_results,2017-03-27__ivory coast__senegal
20170328-bra-par-fifa-world-cup-qualification,2017-03-28T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,bra,BRA,巴西,Brazil,par,PAR,巴拉圭,Paraguay,3,0,home,home,São Paulo,São Paulo,Brazil,0,martj42/international_results,2017-03-28__brazil__paraguay
20170328-ecu-col-fifa-world-cup-qualification,2017-03-28T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ecu,ECU,厄瓜多尔,Ecuador,col,COL,哥伦比亚,Colombia,0,2,away,away,Quito,Quito,Ecuador,0,martj42/international_results,2017-03-28__ecuador__colombia
20170328-fra-esp-friendly,2017-03-28T00:00:00Z,Friendly,friendly,Friendly,fra,FRA,法国,France,esp,ESP,西班牙,Spain,0,2,away,away,Saint-Denis,Saint-Denis,France,0,martj42/international_results,2017-03-28__france__spain
20170328-ksa-irq-fifa-world-cup-qualification,2017-03-28T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ksa,KSA,沙特阿拉伯,Saudi Arabia,irq,IRQ,伊拉克,Iraq,1,0,home,home,Jeddah,Jeddah,Saudi Arabia,0,martj42/international_results,2017-03-28__saudi arabia__iraq
20170328-mar-tun-friendly,2017-03-28T00:00:00Z,Friendly,friendly,Friendly,mar,MAR,摩洛哥,Morocco,tun,TUN,突尼斯,Tunisia,1,0,home,home,Marrakech,Marrakech,Morocco,0,martj42/international_results,2017-03-28__morocco__tunisia
20170328-pan-usa-fifa-world-cup-qualification,2017-03-28T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,pan,PAN,巴拿马,Panama,usa,USA,美国,United States,1,1,draw,draw,Panama City,Panama City,Panama,0,martj42/international_results,2017-03-28__panama__united states
20170328-por-swe-friendly,2017-03-28T00:00:00Z,Friendly,friendly,Friendly,por,POR,葡萄牙,Portugal,swe,SWE,瑞典,Sweden,2,3,away,away,Funchal,Funchal,Portugal,0,martj42/international_results,2017-03-28__portugal__sweden
20170328-uzb-qat-fifa-world-cup-qualification,2017-03-28T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,uzb,UZB,乌兹别克斯坦,Uzbekistan,qat,QAT,卡塔尔,Qatar,1,0,home,home,Tashkent,Tashkent,Uzbekistan,0,martj42/international_results,2017-03-28__uzbekistan__qatar
20170528-mex-cro-friendly,2017-05-28T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,cro,CRO,克罗地亚,Croatia,1,2,away,away,Los Angeles,Los Angeles,United States,1,martj42/international_results,2017-05-28__mexico__croatia
20170531-mar-ned-friendly,2017-05-31T00:00:00Z,Friendly,friendly,Friendly,mar,MAR,摩洛哥,Morocco,ned,NED,荷兰,Netherlands,1,2,away,away,Agadir,Agadir,Morocco,0,martj42/international_results,2017-05-31__morocco__netherlands
20170601-irq-jor-friendly,2017-06-01T00:00:00Z,Friendly,friendly,Friendly,irq,IRQ,伊拉克,Iraq,jor,JOR,约旦,Jordan,1,0,home,home,Basra,Basra,Iraq,0,martj42/international_results,2017-06-01__iraq__jordan
20170602-fra-par-friendly,2017-06-02T00:00:00Z,Friendly,friendly,Friendly,fra,FRA,法国,France,par,PAR,巴拉圭,Paraguay,5,0,home,home,Rennes,Rennes,France,0,martj42/international_results,2017-06-02__france__paraguay
20170604-ned-civ-friendly,2017-06-04T00:00:00Z,Friendly,friendly,Friendly,ned,NED,荷兰,Netherlands,civ,CIV,科特迪瓦,Cote d'Ivoire,5,0,home,home,Rotterdam,Rotterdam,Netherlands,0,martj42/international_results,2017-06-04__netherlands__ivory coast
20170605-bel-cze-friendly,2017-06-05T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,cze,CZE,捷克,Czechia,2,1,home,home,Brussels,Brussels,Belgium,0,martj42/international_results,2017-06-05__belgium__czech republic
20170607-esp-col-friendly,2017-06-07T00:00:00Z,Friendly,friendly,Friendly,esp,ESP,西班牙,Spain,col,COL,哥伦比亚,Colombia,2,2,draw,draw,Murcia,Murcia,Spain,0,martj42/international_results,2017-06-07__spain__colombia
20170607-irq-kor-friendly,2017-06-07T00:00:00Z,Friendly,friendly,Friendly,irq,IRQ,伊拉克,Iraq,kor,KOR,韩国,Korea Republic,0,0,draw,draw,Ras al-Khaimah,Ras al-Khaimah,United Arab Emirates,1,martj42/international_results,2017-06-07__iraq__south korea
20170608-aus-ksa-fifa-world-cup-qualification,2017-06-08T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,aus,AUS,澳大利亚,Australia,ksa,KSA,沙特阿拉伯,Saudi Arabia,3,2,home,home,Adelaide,Adelaide,Australia,0,martj42/international_results,2017-06-08__australia__saudi arabia
20170609-arg-bra-superclasico-de-las-americas,2017-06-09T00:00:00Z,Superclásico de las Américas,competitive,Superclásico de las Américas,arg,ARG,阿根廷,Argentina,bra,BRA,巴西,Brazil,1,0,home,home,Melbourne,Melbourne,Australia,1,martj42/international_results,2017-06-09__argentina__brazil
20170609-swe-fra-fifa-world-cup-qualification,2017-06-09T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,swe,SWE,瑞典,Sweden,fra,FRA,法国,France,2,1,home,home,Solna,Solna,Sweden,0,martj42/international_results,2017-06-09__sweden__france
20170610-nor-cze-fifa-world-cup-qualification,2017-06-10T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,nor,NOR,挪威,Norway,cze,CZE,捷克,Czechia,1,1,draw,draw,Oslo,Oslo,Norway,0,martj42/international_results,2017-06-10__norway__czech republic
20170610-sco-eng-fifa-world-cup-qualification,2017-06-10T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,sco,SCO,苏格兰,Scotland,eng,ENG,英格兰,England,2,2,draw,draw,Glasgow,Glasgow,Scotland,0,martj42/international_results,2017-06-10__scotland__england
20170611-mex-usa-fifa-world-cup-qualification,2017-06-11T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,mex,MEX,墨西哥,Mexico,usa,USA,美国,United States,1,1,draw,draw,Mexico City,Mexico City,Mexico,0,martj42/international_results,2017-06-11__mexico__united states
20170611-tun-egy-african-cup-of-nations-qualification,2017-06-11T00:00:00Z,African Cup of Nations qualification,competitive,African Cup of Nations qualification,tun,TUN,突尼斯,Tunisia,egy,EGY,埃及,Egypt,1,0,home,home,Radès,Radès,Tunisia,0,martj42/international_results,2017-06-11__tunisia__egypt
20170612-irn-uzb-fifa-world-cup-qualification,2017-06-12T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,irn,IRN,伊朗,IR Iran,uzb,UZB,乌兹别克斯坦,Uzbekistan,2,0,home,home,Tehran,Tehran,Iran,0,martj42/international_results,2017-06-12__iran__uzbekistan
20170613-aus-bra-friendly,2017-06-13T00:00:00Z,Friendly,friendly,Friendly,aus,AUS,澳大利亚,Australia,bra,BRA,巴西,Brazil,0,4,away,away,Melbourne,Melbourne,Australia,0,martj42/international_results,2017-06-13__australia__brazil
20170613-can-cuw-friendly,2017-06-13T00:00:00Z,Friendly,friendly,Friendly,can,CAN,加拿大,Canada,cuw,CUW,库拉索,Curacao,2,1,home,home,Montreal,Montreal,Canada,0,martj42/international_results,2017-06-13__canada__curacao
20170613-fra-eng-friendly,2017-06-13T00:00:00Z,Friendly,friendly,Friendly,fra,FRA,法国,France,eng,ENG,英格兰,England,3,2,home,home,Saint-Denis,Saint-Denis,France,0,martj42/international_results,2017-06-13__france__england
20170613-irq-jpn-fifa-world-cup-qualification,2017-06-13T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,irq,IRQ,伊拉克,Iraq,jpn,JPN,日本,Japan,1,1,draw,draw,Tehran,Tehran,Iran,1,martj42/international_results,2017-06-13__iraq__japan
20170613-nor-swe-friendly,2017-06-13T00:00:00Z,Friendly,friendly,Friendly,nor,NOR,挪威,Norway,swe,SWE,瑞典,Sweden,1,1,draw,draw,Oslo,Oslo,Norway,0,martj42/international_results,2017-06-13__norway__sweden
20170613-qat-kor-fifa-world-cup-qualification,2017-06-13T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,qat,QAT,卡塔尔,Qatar,kor,KOR,韩国,Korea Republic,3,2,home,home,Doha,Doha,Qatar,0,martj42/international_results,2017-06-13__qatar__south korea
20170618-por-mex-confederations-cup,2017-06-18T00:00:00Z,Confederations Cup,competitive,Confederations Cup,por,POR,葡萄牙,Portugal,mex,MEX,墨西哥,Mexico,2,2,draw,draw,Kazan,Kazan,Russia,1,martj42/international_results,2017-06-18__portugal__mexico
20170619-aus-ger-confederations-cup,2017-06-19T00:00:00Z,Confederations Cup,competitive,Confederations Cup,aus,AUS,澳大利亚,Australia,ger,GER,德国,Germany,2,3,away,away,Sochi,Sochi,Russia,1,martj42/international_results,2017-06-19__australia__germany
20170621-mex-nzl-confederations-cup,2017-06-21T00:00:00Z,Confederations Cup,competitive,Confederations Cup,mex,MEX,墨西哥,Mexico,nzl,NZL,新西兰,New Zealand,2,1,home,home,Sochi,Sochi,Russia,1,martj42/international_results,2017-06-21__mexico__new zealand
20170624-nzl-por-confederations-cup,2017-06-24T00:00:00Z,Confederations Cup,competitive,Confederations Cup,nzl,NZL,新西兰,New Zealand,por,POR,葡萄牙,Portugal,0,4,away,away,Saint Petersburg,Saint Petersburg,Russia,1,martj42/international_results,2017-06-24__new zealand__portugal
20170629-ger-mex-confederations-cup,2017-06-29T00:00:00Z,Confederations Cup,competitive,Confederations Cup,ger,GER,德国,Germany,mex,MEX,墨西哥,Mexico,4,1,home,home,Sochi,Sochi,Russia,1,martj42/international_results,2017-06-29__germany__mexico
20170701-mex-par-friendly,2017-07-01T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,par,PAR,巴拉圭,Paraguay,2,1,home,home,Seattle,Seattle,United States,1,martj42/international_results,2017-07-01__mexico__paraguay
20170701-usa-gha-friendly,2017-07-01T00:00:00Z,Friendly,friendly,Friendly,usa,USA,美国,United States,gha,GHA,加纳,Ghana,2,1,home,home,East Hartford,East Hartford,United States,0,martj42/international_results,2017-07-01__united states__ghana
20170702-por-mex-confederations-cup,2017-07-02T00:00:00Z,Confederations Cup,competitive,Confederations Cup,por,POR,葡萄牙,Portugal,mex,MEX,墨西哥,Mexico,2,1,home,home,Moscow,Moscow,Russia,1,martj42/international_results,2017-07-02__portugal__mexico
20170708-usa-pan-gold-cup,2017-07-08T00:00:00Z,Gold Cup,competitive,Gold Cup,usa,USA,美国,United States,pan,PAN,巴拿马,Panama,1,1,draw,draw,Nashville,Nashville,United States,0,martj42/international_results,2017-07-08__united states__panama
20170716-cuw-mex-gold-cup,2017-07-16T00:00:00Z,Gold Cup,competitive,Gold Cup,cuw,CUW,库拉索,Curacao,mex,MEX,墨西哥,Mexico,0,2,away,away,San Antonio,San Antonio,United States,1,martj42/international_results,2017-07-16__curacao__mexico
20170831-bra-ecu-fifa-world-cup-qualification,2017-08-31T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,bra,BRA,巴西,Brazil,ecu,ECU,厄瓜多尔,Ecuador,2,0,home,home,Porto Alegre,Porto Alegre,Brazil,0,martj42/international_results,2017-08-31__brazil__ecuador
20170831-fra-ned-fifa-world-cup-qualification,2017-08-31T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,fra,FRA,法国,France,ned,NED,荷兰,Netherlands,4,0,home,home,Saint-Denis,Saint-Denis,France,0,martj42/international_results,2017-08-31__france__netherlands
20170831-jpn-aus-fifa-world-cup-qualification,2017-08-31T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,jpn,JPN,日本,Japan,aus,AUS,澳大利亚,Australia,2,0,home,home,Saitama,Saitama,Japan,0,martj42/international_results,2017-08-31__japan__australia
20170831-kor-irn-fifa-world-cup-qualification,2017-08-31T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,kor,KOR,韩国,Korea Republic,irn,IRN,伊朗,IR Iran,0,0,draw,draw,Seoul,Seoul,South Korea,0,martj42/international_results,2017-08-31__south korea__iran
20170831-uru-arg-fifa-world-cup-qualification,2017-08-31T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,0,0,draw,draw,Montevideo,Montevideo,Uruguay,0,martj42/international_results,2017-08-31__uruguay__argentina
20170901-cpv-rsa-fifa-world-cup-qualification,2017-09-01T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,cpv,CPV,佛得角,Cabo Verde,rsa,RSA,南非,South Africa,2,1,home,home,Praia,Praia,Cape Verde,0,martj42/international_results,2017-09-01__cape verde__south africa
20170901-cze-ger-fifa-world-cup-qualification,2017-09-01T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,cze,CZE,捷克,Czechia,ger,GER,德国,Germany,1,2,away,away,Prague,Prague,Czech Republic,0,martj42/international_results,2017-09-01__czech republic__germany
20170901-mex-pan-fifa-world-cup-qualification,2017-09-01T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,mex,MEX,墨西哥,Mexico,pan,PAN,巴拿马,Panama,1,0,home,home,Mexico City,Mexico City,Mexico,0,martj42/international_results,2017-09-01__mexico__panama
20170901-tun-cod-fifa-world-cup-qualification,2017-09-01T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,tun,TUN,突尼斯,Tunisia,cod,COD,刚果（金）,DR Congo,2,1,home,home,Radès,Radès,Tunisia,0,martj42/international_results,2017-09-01__tunisia__dr congo
20170904-ger-nor-fifa-world-cup-qualification,2017-09-04T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ger,GER,德国,Germany,nor,NOR,挪威,Norway,6,0,home,home,Stuttgart,Stuttgart,Germany,0,martj42/international_results,2017-09-04__germany__norway
20170905-cod-tun-fifa-world-cup-qualification,2017-09-05T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,cod,COD,刚果（金）,DR Congo,tun,TUN,突尼斯,Tunisia,2,2,draw,draw,Kinshasa,Kinshasa,DR Congo,0,martj42/international_results,2017-09-05__dr congo__tunisia
20170905-col-bra-fifa-world-cup-qualification,2017-09-05T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,col,COL,哥伦比亚,Colombia,bra,BRA,巴西,Brazil,1,1,draw,draw,Barranquilla,Barranquilla,Colombia,0,martj42/international_results,2017-09-05__colombia__brazil
20170905-ksa-jpn-fifa-world-cup-qualification,2017-09-05T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ksa,KSA,沙特阿拉伯,Saudi Arabia,jpn,JPN,日本,Japan,1,0,home,home,Jeddah,Jeddah,Saudi Arabia,0,martj42/international_results,2017-09-05__saudi arabia__japan
20170905-par-uru-fifa-world-cup-qualification,2017-09-05T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,par,PAR,巴拉圭,Paraguay,uru,URU,乌拉圭,Uruguay,1,2,away,away,Asunción,Asunción,Paraguay,0,martj42/international_results,2017-09-05__paraguay__uruguay
20170905-rsa-cpv-fifa-world-cup-qualification,2017-09-05T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,rsa,RSA,南非,South Africa,cpv,CPV,佛得角,Cabo Verde,1,2,away,away,Durban,Durban,South Africa,0,martj42/international_results,2017-09-05__south africa__cape verde
20170905-tur-cro-fifa-world-cup-qualification,2017-09-05T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,tur,TUR,土耳其,Turkiye,cro,CRO,克罗地亚,Croatia,1,0,home,home,Eskişehir,Eskişehir,Turkey,0,martj42/international_results,2017-09-05__turkey__croatia
20170905-uzb-kor-fifa-world-cup-qualification,2017-09-05T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,uzb,UZB,乌兹别克斯坦,Uzbekistan,kor,KOR,韩国,Korea Republic,0,0,draw,draw,Tashkent,Tashkent,Uzbekistan,0,martj42/international_results,2017-09-05__uzbekistan__south korea
20171005-col-par-fifa-world-cup-qualification,2017-10-05T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,col,COL,哥伦比亚,Colombia,par,PAR,巴拉圭,Paraguay,1,2,away,away,Barranquilla,Barranquilla,Colombia,0,martj42/international_results,2017-10-05__colombia__paraguay
20171006-jpn-nzl-kirin-challenge-cup,2017-10-06T00:00:00Z,Kirin Challenge Cup,competitive,Kirin Challenge Cup,jpn,JPN,日本,Japan,nzl,NZL,新西兰,New Zealand,2,1,home,home,Toyota,Toyota,Japan,0,martj42/international_results,2017-10-06__japan__new zealand
20171006-usa-pan-fifa-world-cup-qualification,2017-10-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,usa,USA,美国,United States,pan,PAN,巴拿马,Panama,4,0,home,home,Orlando,Orlando,United States,0,martj42/international_results,2017-10-06__united states__panama
